pos;ngram_range;min_df;norm;sublinear_tf;class_weight;penalty;C;fit_intercept;intercept_scaling;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;mean_fit_time;rank_test_score
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 1);1;l1;True;None;l1;0.1;True;1000;None;None;None;None;None;None;0.7104222297668457;385
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 1);1;l1;False;None;l1;0.1;True;1000;None;None;None;None;None;None;0.7294506549835205;385
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 1);1;l2;True;None;l1;0.1;True;1000;None;None;None;None;None;None;0.7537318706512451;385
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 1);1;l2;False;None;l1;0.1;True;1000;None;None;None;None;None;None;0.8114742279052735;385
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 2);1;l1;True;None;l1;0.1;True;1000;None;None;None;None;None;None;1.0129438877105712;385
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 2);1;l1;False;None;l1;0.1;True;1000;None;None;None;None;None;None;0.6239540576934814;385
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 2);1;l2;True;None;l1;0.1;True;1000;None;None;None;None;None;None;0.4967751979827881;385
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 2);1;l2;False;None;l1;0.1;True;1000;None;None;None;None;None;None;0.49528050422668457;385
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 1);5;l1;True;None;l1;0.1;True;1000;None;None;None;None;None;None;0.381298303604126;385
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 1);5;l1;False;None;l1;0.1;True;1000;None;None;None;None;None;None;0.3773972034454346;385
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 1);5;l2;True;None;l1;0.1;True;1000;None;None;None;None;None;None;0.3797450542449951;385
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 1);5;l2;False;None;l1;0.1;True;1000;None;None;None;None;None;None;0.3736690044403076;385
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 2);5;l1;True;None;l1;0.1;True;1000;None;None;None;None;None;None;0.45577139854431153;385
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 2);5;l1;False;None;l1;0.1;True;1000;None;None;None;None;None;None;0.46041197776794435;385
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 2);5;l2;True;None;l1;0.1;True;1000;None;None;None;None;None;None;0.5878690719604492;385
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 2);5;l2;False;None;l1;0.1;True;1000;None;None;None;None;None;None;0.4960186004638672;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);1;l1;True;None;l1;0.1;True;1000;None;None;None;None;None;None;0.4008373737335205;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);1;l1;False;None;l1;0.1;True;1000;None;None;None;None;None;None;0.3978247165679932;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);1;l2;True;None;l1;0.1;True;1000;None;None;None;None;None;None;0.39637093544006347;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);1;l2;False;None;l1;0.1;True;1000;None;None;None;None;None;None;0.39984865188598634;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);1;l1;True;None;l1;0.1;True;1000;None;None;None;None;None;None;0.5219064235687256;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);1;l1;False;None;l1;0.1;True;1000;None;None;None;None;None;None;0.5407923698425293;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);1;l2;True;None;l1;0.1;True;1000;None;None;None;None;None;None;0.5400414943695069;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);1;l2;False;None;l1;0.1;True;1000;None;None;None;None;None;None;0.533156156539917;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);5;l1;True;None;l1;0.1;True;1000;None;None;None;None;None;None;0.4891697406768799;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);5;l1;False;None;l1;0.1;True;1000;None;None;None;None;None;None;0.39059958457946775;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);5;l2;True;None;l1;0.1;True;1000;None;None;None;None;None;None;0.38736376762390134;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 1);5;l2;False;None;l1;0.1;True;1000;None;None;None;None;None;None;0.38585968017578126;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);5;l1;True;None;l1;0.1;True;1000;None;None;None;None;None;None;0.48736257553100587;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);5;l1;False;None;l1;0.1;True;1000;None;None;None;None;None;None;0.45558700561523435;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);5;l2;True;None;l1;0.1;True;1000;None;None;None;None;None;None;0.4580997943878174;385
('ADJ', 'ADV', 'NOUN', 'PART', 'VERB');(1, 2);5;l2;False;None;l1;0.1;True;1000;None;None;None;None;None;None;0.47397599220275877;385
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 1);1;l1;True;None;l2;0.1;True;1000;0.1912871178061888;0.25059062655018816;0.0;0.38220422588726866;0.37189546164039283;0.23919548637680768;3.1918828010559084;293
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 1);1;l1;False;None;l2;0.1;True;1000;0.4326997356510363;0.0;0.4743345693885456;0.0;0.373953964802586;0.2561976539684336;3.1307496070861816;287
{'CONJ', 'ADJ', 'ADV', 'NOUN', 'SCONJ', 'AUX', 'NUM', 'SYM', 'DET', 'PROPN', 'INTJ', 'VERB', 'PRON', 'ADP', 'PART', 'PUNCT', 'X'};(1, 1);1;l2;True;None;l2;0.1;True;1000;0.48302589424608;0.4036585683454328;0.20950483729728483;0.11977905847942742;0.11033460679638947;0.26526059303292293;3.262626314163208;283
